,lang,family,dialects,iso3code,glottocode,speakers,regions,off_lang,rec_min_lang,url
1662,Mawayana,"Arawakan, North Arawak, Rio Branco,  (WapishaUknown), , Mawayana","Arawakan, North Arawak, Rio Branco,  (WapishaUknown), , Mawayana",Either:titlemzxtitle – Mawayanatitlempwtitle – Mapidian (duplicate code)title[4],mapi1252title  Mapidian-Mawayanatitlemawa1268title  Mawakwa,2 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mawayana_language
1663,Mayoruna_language,Uknown,Uknown,Not provided,pano1256,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mayoruna_language
1664,Mazahua,"Oto-Manguean, Oto-Pamean, Otomian, Mazahua","Oto-Manguean, Oto-Pamean, Otomian, Mazahua",Either:titlemmctitle – Toluca Mazahuatitlemaztitle – Central Mazahua,maza1293,"150,000 ","Mexico: State of Mexico, Toluca",Unknown,Unknown,https://en.wikipedia.org/wiki/Mazahua_language
1665,Mazatlán Mazatec,"Oto-Manguean, Popolocan, Mazatecan, Lowland, Valley, Southern, Mazatlán Mazatec","Oto-Manguean, Popolocan, Mazatecan, Lowland, Valley, Southern, Mazatlán Mazatec",vmz,maza1296,"12,000 ",Oaxaca,Unknown,Unknown,https://en.wikipedia.org/wiki/Mazatl%C3%A1n_Mazatec_language
1666,Maʼya,"Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera–West New Guinea, Raja Ampat–South Halmahera, Maya–Matbat, Maʼya","Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera–West New Guinea, Raja Ampat–South Halmahera, Maya–Matbat, Maʼya",Variously:titleslztitle – Ma'yatitlekgbtitle – Kawetitlelcctitle – Legenyemtitlewuytitle – Wauyai,raja1258,"5,000 ",Raja Ampat Islands,Unknown,Unknown,https://en.wikipedia.org/wiki/Ma%27ya_language
1667,Mbam_languages,Uknown,Uknown,Not provided,mbam1252title  title(Mbam),Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mbam_languages
1668,Mbelala,"Austronesian, Malayo-Polynesian, Celebic, Kaili–Pamona, Northern, Mbelala","Austronesian, Malayo-Polynesian, Celebic, Kaili–Pamona, Northern, Mbelala",ttp,tomb1245,Uknown,Sulawesi,Unknown,Unknown,https://en.wikipedia.org/wiki/Mbelala_language
1669,Mbembe,"Niger–Congo,Atlantic–Congo languages, Benue–Congo languages, Cross River, Upper Cross, Central, East–West, Mbembe","Niger–Congo,Atlantic–Congo languages, Benue–Congo languages, Cross River, Upper Cross, Central, East–West, Mbembe",mfntitle – inclusive codetitleIndividual code:titleodatitle – Odut village,cros1244,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mbembe_language
1670,Mboteni,"Niger–Congo,Atlantic–Congo, Rio Nunez, Mboteni","Niger–Congo,Atlantic–Congo, Rio Nunez, Mboteni",bcg,baga1275,"3,700 ",coastal villages of Binari and Mboteni,Unknown,Unknown,https://en.wikipedia.org/wiki/Mboteni_language
1671,Mboteni,"Niger–Congo,Atlantic–Congo, Rio Nunez, Mboteni","Niger–Congo,Atlantic–Congo, Rio Nunez, Mboteni",bcg,baga1275,"3,700 ",coastal villages of Binari and Mboteni,Unknown,Unknown,https://en.wikipedia.org/wiki/Pukur_language
1672,Mbya,"Tupian, Tupi–Guarani, Guarani (I), Guarani, Mbya","Tupian, Tupi–Guarani, Guarani (I), Guarani, Mbya",gun,mbya1239,"15,050 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Mby%C3%A1_Guaran%C3%AD_language
1673,Meadow Mari,"Uralic, Mari, Meadow Mari","Uralic, Mari, Meadow Mari",mhr,east2328,"470,000 ",Mariy El Republic,Unknown, Russia Mari El,https://en.wikipedia.org/wiki/Meadow_Mari_language
1674,Mediterranean_Sea,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mediterranean_Sea
1675,Mednyj Aleut,"mixed, Aleut, –, Russian","mixed, Aleut, –, Russian",mud,medn1235,Uknown,Commander Islands,Unknown,Unknown,https://en.wikipedia.org/wiki/Mednyj_Aleut_language
1676,Megleno-Romanian,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Eastern Romance, , Northern or Southern Romanian, a, Megleno-Romanian","Indo-European, Italic, Latino-Faliscan, Latin, Romance, Eastern Romance, , Northern or Southern Romanian, a, Megleno-Romanian",ruq,megl1237,"5,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Megleno-Romanian_language
1677,Mehinaku,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mehinaku
1678,Meitei,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Meitei","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Meitei",Either:titlemnititle – Manipurititleomptitle – Old Manipuri,mani1292title  Manipurititlemeit1246title  Meitei (standard dialect)titleloii1241title  Loi (titleChakpa dialecttitle)titlepang1284title  Pangal (Muslim dialect),Uknown,Northeast India and Neighbouring areas of Bangladesh and Myanmar,"
India
Manipur
","
Assam
Tripura
Bangladesh
Myanmar
",https://en.wikipedia.org/wiki/Meitei_language
1679,Mekens,"Tupian, Tuparí, Mekens","Tupian, Tuparí, Mekens",skf,saki1248,40 ,Brazil,Unknown,Unknown,https://en.wikipedia.org/wiki/Sakurabiat_language
1680,Menominee,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Menominee
1681,Merei,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Espiritu Santo, Merei","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Espiritu Santo, Merei",Either:titlemnltitle – Tialetitlelmbtitle – Merei,tial1239title  Tialetitlemere1242title  Merei,Uknown,"Espiritu Santo Island, Vanuatu",Unknown,Unknown,https://en.wikipedia.org/wiki/Malmariv_language
1682,Meriam,"Trans-Fly, Eastern Trans-Fly, Meriam","Trans-Fly, Eastern Trans-Fly, Meriam",ulk,meri1244,217 ,"Murray Island, Torres Strait, Queensland, Australia",Unknown,Unknown,https://en.wikipedia.org/wiki/Meriam_language
1683,Mexico,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mexico
1684,Meänkieli,"Uralic, Finnic, Finnish, Peräpohjola, Meänkieli","Uralic, Finnic, Finnish, Peräpohjola, Meänkieli",fit,torn1244,Uknown,Torne Valley,Unknown, Sweden,https://en.wikipedia.org/wiki/Me%C3%A4nkieli_dialects
1685,Mi'kmaq,"Algic, Algonquian, Eastern Algonquian, ""Mikmaq""","Algic, Algonquian, Eastern Algonquian, ""Mikmaq""",mic,mikm1235,"7,140, 4% of ethnic population ","Nova Scotia, New Brunswick, Prince Edward Island, Gaspé Peninsula, the island of Newfoundland, Anticosti Island, northern Maine, Boston, Massachusetts",CanadaNova Scotia,CanadaNew BrunswickPrince Edward Island,https://en.wikipedia.org/wiki/Mi%27kmaq_language
1686,Miami-Illinois,"Algic, Algonquian, Miami-Illinois","Algic, Algonquian, Miami-Illinois",mia,miam1252,Uknown,"Illinois, Indiana, Kansas, Michigan, Ohio, Oklahoma",Unknown,Unknown,https://en.wikipedia.org/wiki/Miami-Illinois_language
1687,Miccosukee,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Miccosukee
1688,Micha,"Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Loloish, Lisoish, Lisu–Lalo\xa, Micha, Micha","Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Loloish, Lisoish, Lisu–Lalo\xa, Micha, Micha",yiq,miqi1235,"30,000 ",Yunnan,Unknown,Unknown,https://en.wikipedia.org/wiki/Micha_language
1689,Michoacán Nahuatl,"Uto-Aztecan, Aztecan (Nahuan), Nahuatl, Western Peripheral Nahuatl, Michoacán Nahuatl","Uto-Aztecan, Aztecan (Nahuan), Nahuatl, Western Peripheral Nahuatl, Michoacán Nahuatl",ncl,mich1245,Uknown,"Maruata Pómaro, Michoacán",Unknown,Unknown,https://en.wikipedia.org/wiki/Michoac%C3%A1n_Nahuatl
1690,Middle_East,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Middle_East
1691,Miji,"possiblySino-Tibetan,or alanguage isolate, Hrusish,Mijiic, Miji","possiblySino-Tibetan,or alanguage isolate, Hrusish,Mijiic, Miji",sjl,saja1240,"28,000 ","Arunachal Pradesh, India and Shannan Prefecture, China",Unknown,Unknown,https://en.wikipedia.org/wiki/Miji_language
1692,Miltu,"Afro-Asiatic, Chadic, East Chadic, East Chadic A, Miltu languages,  (A..), Miltu","Afro-Asiatic, Chadic, East Chadic, East Chadic A, Miltu languages,  (A..), Miltu",mlj,milt1241,Uknown,southwest,Unknown,Unknown,https://en.wikipedia.org/wiki/Miltu_language
1693,Min_Chinese,Uknown,Uknown,Not provided,minn1248,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Min_Chinese
1694,Min_Nan,Uknown,Uknown,Not provided,minn1241,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Min_Nan
1695,Mindanao,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mindanao
1696,Mindiri,"Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, \xa, Ngero–Vitiaz, Bel, Astrolabe, Mindiri","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, \xa, Ngero–Vitiaz, Bel, Astrolabe, Mindiri",mpn,mind1255,80 ,"along Rai Coast, Madang Province",Unknown,Unknown,https://en.wikipedia.org/wiki/Mindiri_language
1697,Mindoro,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mindoro
1698,Mingrelian,"Kartvelian, Karto-Zan, Zan, Mingrelian","Kartvelian, Karto-Zan, Zan, Mingrelian",xmf,ming1252,"345,000 ",MingreliaAbkhazia,Unknown,Unknown,https://en.wikipedia.org/wiki/Mingrelian_language
1699,Miriti,"Tucanoan, (unclassified), Miriti","Tucanoan, (unclassified), Miriti",mmv,miri1270,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Miriti_language
1700,Misantla Totonac,"Totonacan, Totonac, Misantla Totonac","Totonacan, Totonac, Misantla Totonac",tlc,yecu1235,Uknown,Veracruz,Unknown,Unknown,https://en.wikipedia.org/wiki/Misantla_Totonac
1701,Mising Language,"Sino-Tibetan, Tani, East Tani (, Adi, ), Mising Language","Sino-Tibetan, Tani, East Tani (, Adi, ), Mising Language",mrg,misi1242,"629,954 ",Assam,Unknown,Unknown,https://en.wikipedia.org/wiki/Mising_language
1702,Mising Language,"Sino-Tibetan, Tani, East Tani (, Adi, ), Mising Language","Sino-Tibetan, Tani, East Tani (, Adi, ), Mising Language",mrg,misi1242,"629,954 ",Assam,Unknown,Unknown,https://en.wikipedia.org/wiki/Padam_language
1703,Miskito,"Misumalpan, Miskito","Misumalpan, Miskito",miq,misk1235,"150,000 ","North Caribbean Coast Autonomous Region, neighbouring areas",Unknown,Unknown,https://en.wikipedia.org/wiki/Miskito_language
1704,Mixtec,"Oto-Manguean, Mixtecan, Mixtec","Oto-Manguean, Mixtecan, Mixtec",(titlefifty-two individual codestitle),mixt1427,"530,000 in Mexico ","Oaxaca, Puebla, Guerrero",Mexico,Unknown,https://en.wikipedia.org/wiki/Mixtec_language
1705,Mixtepec Zapotec,"Oto-Manguean, Zapotecan, Zapotec, Sierra Sur, Cis-Yautepec, Mixtepec Zapotec","Oto-Manguean, Zapotecan, Zapotec, Sierra Sur, Cis-Yautepec, Mixtepec Zapotec",zpm,mixt1426,Uknown,Oaxaca,Unknown,Unknown,https://en.wikipedia.org/wiki/Mixtepec_Zapotec
1706,Mizo,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin-Naga, Kuki-Chin, Central, Mizo","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin-Naga, Kuki-Chin, Central, Mizo",lus,lush1249,"1,000,000+[a] ","
Chittagong Hill Tracts, Bangladesh
Chin State and Sagaing Region, Myanmar
Other regions inhabited by the Mizo diaspora
","
Mizoram, India
Chinland (partially recognised state), Myanmar
",Unknown,https://en.wikipedia.org/wiki/Mizo_language
1707,Mizoram,Uknown,Uknown,Not provided,,Uknown,Northeast India,Unknown,Unknown,https://en.wikipedia.org/wiki/Mizoram
1708,Mlabri,"Austroasiatic, Khmuic, Mlabri","Austroasiatic, Khmuic, Mlabri",mra,mlab1235,130 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mlabri_language
1709,Mlap,"Foja Range, Nimboran, Mlap","Foja Range, Nimboran, Mlap",kja,mlap1238,300 ,New Guinea,Unknown,Unknown,https://en.wikipedia.org/wiki/Kwansu_language
1710,Mlaḥsô,"Afro-Asiatic, Semitic, Central Semitic, Northwest Semitic, Aramaic, Eastern Aramaic, Central Neo-Aramaic, Mlaḥsô","Afro-Asiatic, Semitic, Central Semitic, Northwest Semitic, Aramaic, Eastern Aramaic, Central Neo-Aramaic, Mlaḥsô",lhs,mlah1239,Uknown,"Originally two villages (Mlaḥsô/Yünlüce/Mela and ˁAnşa) near Lice in Diyarbakır Province of southeastern Turkey, later also Qamishli in northeastern Syria.",Unknown,Unknown,https://en.wikipedia.org/wiki/Mlahso_language
1711,Mlomp,Uknown,Uknown,Not provided,,Uknown,Ziguinchor Region,Unknown,Unknown,https://en.wikipedia.org/wiki/Mlomp
1712,Moche_culture,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Moche_culture
1713,Mochoʼ,"Mayan, Qʼanjobalan–Chujean, Qʼanjobalan, Mochoʼ","Mayan, Qʼanjobalan–Chujean, Qʼanjobalan, Mochoʼ",mhc,moch1257,124 ,"Eastern Chiapas (villages of Tuzatlán and Motozintla), Southern Mexico", Mexico,Unknown,https://en.wikipedia.org/wiki/Mocho%CA%BC_language
1714,Mochoʼ,"Mayan, Qʼanjobalan–Chujean, Qʼanjobalan, Mochoʼ","Mayan, Qʼanjobalan–Chujean, Qʼanjobalan, Mochoʼ",mhc,moch1257,124 ,"Eastern Chiapas (villages of Tuzatlán and Motozintla), Southern Mexico", Mexico,Unknown,https://en.wikipedia.org/wiki/Motozintleco_language
1715,Mohave,"Yuman, Core Yuman, River Yuman, Mohave","Yuman, Core Yuman, River Yuman, Mohave",movtitle  Mohave,moha1256title  Mohave,200 ,"Arizona and California, U.S.",Unknown,Unknown,https://en.wikipedia.org/wiki/Mohave_language
1716,Mohawk,"Iroquoian, Northern, Lake Iroquoian, Five Nations, Mohawk–, Oneida, Mohawk","Iroquoian, Northern, Lake Iroquoian, Five Nations, Mohawk–, Oneida, Mohawk",moh,moha1258,"3,875 ","Ontario, Quebec and northern New York",Unknown,Unknown,https://en.wikipedia.org/wiki/Mohawk_language
1717,Mok,"Austroasiatic, Khasi–Palaungic, Palaungic, Angkuic, Mok","Austroasiatic, Khasi–Palaungic, Palaungic, Angkuic, Mok",mqt,mokk1243,"4,700 ","Shan State, Myanmar and Thailand",Unknown,Unknown,https://en.wikipedia.org/wiki/Mok_language
1718,Mokilese,"Austronesian, Malayo-Polynesian, Oceanic, Micronesian, Nuclear Micronesian, Chuukic–Pohnpeic, Pohnpeic, Mokilese","Austronesian, Malayo-Polynesian, Oceanic, Micronesian, Nuclear Micronesian, Chuukic–Pohnpeic, Pohnpeic, Mokilese",mkj,moki1238,Uknown,Mwoakilloa,Unknown,Unknown,https://en.wikipedia.org/wiki/Mokilese_language
1719,Moklen,"Austronesian, Malayo-Polynesian, Moklenic, Moklen","Austronesian, Malayo-Polynesian, Moklenic, Moklen",mkm,mokl1243,Uknown,"Phang Nga Province, Ranong Province, and northern Phuket Island",Unknown,Unknown,https://en.wikipedia.org/wiki/Moklen_language
1720,Moksela,"Unclassified (, Central Maluku, )","Unclassified (, Central Maluku, )",vms,moks1249,Uknown,Sula Islands,Unknown,Unknown,https://en.wikipedia.org/wiki/Moksela_language
1721,Moksha,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Moksha
1722,Moldova,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Moldova
1723,Molise,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Molise
1724,Molise Slavic,"Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, \xa, ru,Shtokavian, Molise Slavic","Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, \xa, ru,Shtokavian, Molise Slavic",svm,slav1254,"< 1,000 ",Molise,Unknown, Italy,https://en.wikipedia.org/wiki/Slavomolisano_dialect
1725,Mon,"Austroasiatic, Monic, Mon","Austroasiatic, Monic, Mon",Either:titlemnwtitle – Modern Montitleomxtitle – Old Mon,monn1252title  Modern Montitleoldm1242title  Old Mon,"800,000 – 1 million ",Lower Myanmar,Unknown, Myanmar Thailand,https://en.wikipedia.org/wiki/Mon_language
1726,Monaco,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Monaco
1727,Mondé,"Tupian, Monde languages, Mondé","Tupian, Monde languages, Mondé",mnd,sala1273,2 ,Brazil,Unknown,Unknown,https://en.wikipedia.org/wiki/Salam%C3%A3y_language
1728,Mongolia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mongolia
1729,Mongolian,"Mongolic, Central Mongolic, Buryat, –Mongolian, Mongolian","Mongolic, Central Mongolic, Buryat, –Mongolian, Mongolian",montitle – inclusive codetitleIndividual codes:titlekhktitle – Khalkha Mongoliantitlemvftitle – Peripheral Mongolian (part),mong1331,Uknown,"All of Mongolia, Inner Mongolia, Buryatia, Kalmykia; parts of Irkutsk Oblast, Zabaykalsky Krai in Russia; parts of Liaoning, Jilin, Heilongjiang, Xinjiang, Gansu and Qinghai provinces in China; Issyk-Kul Region in Kyrgyzstan"," Mongolia China
Inner Mongolia
Xinjiang
Bortala Mongol Autonomous Prefecture
Bayingolin Mongol Autonomous Prefecture
Hoboksar Mongol Autonomous County
Qinghai
Haixi Mongol and Tibetan Autonomous Prefecture
",Unknown,https://en.wikipedia.org/wiki/Mongolian_language
1730,Monguor,"Mongolic, Southern Mongolic, Shirongolic, \xa, fr,Monguor","Mongolic, Southern Mongolic, Shirongolic, \xa, fr,Monguor",mjg,tuuu1240,"150,000 ","Qinghai, Gansu",Unknown,Unknown,https://en.wikipedia.org/wiki/Monguor_language
1731,Montagnais,"Algic, Algonquian, Cree, -Montagnais-, Naskapi, , Montagnais","Algic, Algonquian, Cree, -Montagnais-, Naskapi, , Montagnais",moe,mont1268,"10,075, 36% of ethnic population ","Nitassinan(Quebec, Labrador)",Unknown,Unknown,https://en.wikipedia.org/wiki/Innu_language
1732,Montana,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Montana
1733,Montenegrin,"Indo-European, Balto-Slavic, Slavic, South Slavic, Western, Serbo-Croatian, Shtokavian, New Shtokavian, Eastern Herzegovinian, Montenegrin","Indo-European, Balto-Slavic, Slavic, South Slavic, Western, Serbo-Croatian, Shtokavian, New Shtokavian, Eastern Herzegovinian, Montenegrin",cnrtitle title[3],mont1282,"232,600 ",, Montenegro,"Mali Iđoš municipality (Vojvodina, Serbia)",https://en.wikipedia.org/wiki/Montenegrin_language
1734,Montenegro,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Montenegro
1735,Monégasque,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Western, Gallo-Iberian, Gallo-Romance, Gallo-Italic, Ligurian, Monégasque","Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Western, Gallo-Iberian, Gallo-Romance, Gallo-Italic, Ligurian, Monégasque",–,mone1238,Uknown,,Unknown,Monaco,https://en.wikipedia.org/wiki/Mon%C3%A9gasque_dialect
1736,Mopan,"Mayan, Core Mayan, Yucatecan, Mopan–Itzaj, Mopan","Mayan, Core Mayan, Yucatecan, Mopan–Itzaj, Mopan",mop,mopa1243,"13,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Mopan_language
1737,Mor,"Trans–New Guinea, Berau Gulf, Mor","Trans–New Guinea, Berau Gulf, Mor",moq,morb1239,30 ,"Fakfak Regency, West Papua",Unknown,Unknown,https://en.wikipedia.org/wiki/Mor_language_(Papuan)
1738,Mordovia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mordovia
1739,Mormon,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mormon
1740,Morobe_Province,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Morobe_Province
1741,Morocco,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Morocco
1742,Morokodo,"Nilo-Saharan,Central Sudanic, Bongo–Bagirmi, Bongo–Baka, Morokodo","Nilo-Saharan,Central Sudanic, Bongo–Bagirmi, Bongo–Baka, Morokodo",Variously:titlemgctitle – Morokodotitlenwmtitle – Nyamusa-Molotitlegbntitle – Mo’da (Gberi)titlemwutitle – Mittu (extinct),gber1234title  Gberi-Morokodo-Mittutitlenyam1279title  Nyamusa-Molo,"ca. 50,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Morokodo_language
1743,Morokodo_people,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Morokodo_people
1744,Morori,"Trans–New Guinea, Southwest Coast, Kolopom, Morori","Trans–New Guinea, Southwest Coast, Kolopom, Morori",mok,moro1289,Uknown,"Kampung Wasur, Merauke Regency, South Papua, Indonesia[1]",Unknown,Unknown,https://en.wikipedia.org/wiki/Moraori_language
1745,Moroto_District,Uknown,Uknown,Not provided,,Uknown,Northern Region of Uganda,Unknown,Unknown,https://en.wikipedia.org/wiki/Moroto_District
